paper_id;title;text;sentence_id;labels
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;There was also a recorded rise in fungal spores, tree and weed pollen, and ruptured pollen grains on Nov 21.;METAEH_39;HazardCause
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;A north–south line of thunderstorms developed to the west of Melbourne and Geelong, which resulted in a gust front that progressed eastwards through the greater Melbourne area between around 1700 AEDT and 1830 AEDT (figure 1).;METAEH_40;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;A north–south line of thunderstorms developed to the west of Melbourne and Geelong, which resulted in a gust front that progressed eastwards through the greater Melbourne area between around 1700 AEDT and 1830 AEDT (figure 1).;METAEH_40;HazardCause
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"This gust front was associated with a rapid decrease in temperature of about 10°C, an increase in relative humidity to 70–80% (figure 1), and particulate matter (PM10) concentrations exceeding the associated air quality guideline and constituting a raised dust event; eg, Geelong South peaked at 590·3 μg/m3, Footscray peaked at 698·6 μg/m3, and Brooklyn peaked at 942·5 μg/m3 (appendix).";METAEH_41;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"This gust front was associated with a rapid decrease in temperature of about 10°C, an increase in relative humidity to 70–80% (figure 1), and particulate matter (PM10) concentrations exceeding the associated air quality guideline and constituting a raised dust event; eg, Geelong South peaked at 590·3 μg/m3, Footscray peaked at 698·6 μg/m3, and Brooklyn peaked at 942·5 μg/m3 (appendix).";METAEH_41;HazardCause
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;From 1800 AEDT on Nov 21, 2016, Victorian ambulance services had a substantial increase in demand with 814 ambulance cases generated in the first 6 hours (figure 2), 643 being categorised as code 1 (the most urgent).;METAEH_42;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;From 1800 AEDT on Nov 21, 2016, Victorian ambulance services had a substantial increase in demand with 814 ambulance cases generated in the first 6 hours (figure 2), 643 being categorised as code 1 (the most urgent).;METAEH_42;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This was associated with substantially increased out-of-hospital cardiac arrests and prehospital deaths as previously published.11;METAEH_43;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This was associated with substantially increased out-of-hospital cardiac arrests and prehospital deaths as previously published.11;METAEH_43;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The sheer magnitude of the patient demand on emergency departments resulted in many incomplete medical records in favour of providing urgent clinical care.;METAEH_44;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The sheer magnitude of the patient demand on emergency departments resulted in many incomplete medical records in favour of providing urgent clinical care.;METAEH_44;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;All major emergency department presentation diagnostic blocks were within normal variance on Nov 21 and 22, with the exception of the respiratory block and cases coded nil diagnosis (which includes incomplete records).;METAEH_45;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Both rose rapidly from 1800 AEDT, peaked near midnight and then declined through the morning hours, leaving a high residual case load of respiratory presentations the following day (figure 2).;METAEH_46;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Both rose rapidly from 1800 AEDT, peaked near midnight and then declined through the morning hours, leaving a high residual case load of respiratory presentations the following day (figure 2).;METAEH_46;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Patients coded as nil diagnosis over this specific period were regarded as presentations of epidemic thunderstorm asthma and included in the analysis.;METAEH_47;Method
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;During the 30 h after 1800 AEDT an estimated 3365 excess respiratory-related cases presented to Melbourne and Geelong public hospital emergency departments (a 672% increase above the 3-year average of 501).;METAEH_48;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;During the 30 h after 1800 AEDT an estimated 3365 excess respiratory-related cases presented to Melbourne and Geelong public hospital emergency departments (a 672% increase above the 3-year average of 501).;METAEH_48;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Emergency department triage categories 3 and 4 (assessment and treatment required within 30 or 60 min, respectively) accounted for 83% of presenting patients, with a smaller but clinically important early rise in category 2 (imminently life-threatening or important time-critical treatment required with assessment and treatment within 10 min).;METAEH_49;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;57% of presenting cases were male.;METAEH_50;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Over this period there were an estimated 476 excess asthma-related admissions to public hospitals in Melbourne and Geelong, a 992% increase, of which 59% were male.;METAEH_51;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Over this period there were an estimated 476 excess asthma-related admissions to public hospitals in Melbourne and Geelong, a 992% increase, of which 59% were male.;METAEH_51;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"Those aged 20–59 years comprised 57% of the asthma admissions compared with 21% average for the same 30 h period, in the previous 3 years (p<0·0001; figure 2).";METAEH_52;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"Those aged 20–59 years comprised 57% of the asthma admissions compared with 21% average for the same 30 h period, in the previous 3 years (p<0·0001; figure 2).";METAEH_52;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;By contrast, the proportion of total asthma admissions made up by those aged less than 20 years remained similar in 2016 (30%) to the average for the same 30 h period in the previous 3 years (25%, p=0·58).;METAEH_53;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;There was a smaller increase in the number of admissions involving those aged 60 years and older.;METAEH_54;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"This relatively small increase caused a large decrease in the proportion of older adults admitted from a 54% average in the previous 3 years, to 13% during the 2016 event (p<0·00001; figure 2).";METAEH_55;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"Analysis of the country of birth of patients admitted for asthma showed they were more likely to have been born overseas (40% vs 26%, p<0·0001); in particular, there was an increased proportion of patients born in India and Sri Lanka (10% vs 1%, p<0·0001) and south-east Asia (8% vs 1%, p<0·0001) compared with the previous 3 years.";METAEH_56;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;From Nov 21 until the end of November, there were 1121 admissions for asthma in Melbourne and Geelong compared with a 3-year average of 351.;METAEH_57;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;From Nov 21 until the end of November, there were 1121 admissions for asthma in Melbourne and Geelong compared with a 3-year average of 351.;METAEH_57;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This was an excess of 770 cases (of which 62% occurred in the 30 h from 1800 AEDT on Nov 21).;METAEH_58;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This was an excess of 770 cases (of which 62% occurred in the 30 h from 1800 AEDT on Nov 21).;METAEH_58;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Comparison with two previously reported recent Melbourne epidemic thunderstorm asthma events (Nov 20, 2003 and Nov 25, 2010)12, 13 shows them both to have become completely dwarfed by the unprecedented magnitude of the Nov 21, 2016, event (figure 2).;METAEH_59;HazardDescription
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;From the emergency department records of eight Melbourne metropolitan health services, 2242 cases of emergency thunderstorm asthma were identified with a final response of 1435 (64%) completed questionnaires (figure 3).;METAEH_60;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The mean age of respondents was 32·0 years (SD 18·6) and 56% were male (table).;METAEH_61;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;43% had doctor-diagnosed asthma with 64% (28% overall) reporting symptoms within the past 12 months. Of those who had never been diagnosed with asthma (56%, n=809), 46% reported having experienced symptoms suggestive of underlying asthma.;METAEH_62;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Ethnicity was 39% Asian or Indian (vs 25% from 2016 census-derived data, relative risk [RR] 1·93, 95% CI 1·74–2·15, p <0·0001), 79% of whom were born overseas.;METAEH_63;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Of ten deaths (mean age 38·5 years [SD 13·1], range 18–57, seven of whom were male), six were Asian or Indian (RR 4·54, 95% CI 1·28–16·09, p=0·01).;METAEH_64;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Of ten deaths (mean age 38·5 years [SD 13·1], range 18–57, seven of whom were male), six were Asian or Indian (RR 4·54, 95% CI 1·28–16·09, p=0·01).;METAEH_64;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;35 patients were admitted to a Victorian ICU with asthma or bronchospasm on Nov 21 and 22 2016, of which 28 (80%) were admitted over an 8h period from 2000–0400 AEDT (figure 4).;METAEH_65;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;35 patients were admitted to a Victorian ICU with asthma or bronchospasm on Nov 21 and 22 2016, of which 28 (80%) were admitted over an 8h period from 2000–0400 AEDT (figure 4).;METAEH_65;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Of these 35 patients, 22 (63%) were male.;METAEH_66;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"Two children aged 9 and 12 years were admitted; median age of adult patients was 42 years (IQR 32–53, range 21–69), with all patients known to have doctor-diagnosed asthma.";METAEH_67;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Only one in three patients (12 [34%] of 35) were taking inhaled corticosteroid medication at the time of the event, although all but one were using inhaled bronchodilator (reliever) medication.;METAEH_68;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;19 (54%) of the patients admitted to ICU were born outside Australia, including ten (29%) born in Asian or subcontinental countries.;METAEH_69;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Five patients who were admitted to ICU died (14%), all due to neurological complications associated with cardiac arrest.;METAEH_70;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;A further four patients sustained cardiac arrest but survived and were discharged home without neurological impairment.;METAEH_71;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The other five non-ICU deaths were out-of-hospital deaths either while awaiting emergency transport, or who could not be resuscitated by ambulance emergency services.;METAEH_72;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;26 patients required endotracheal intubation (74%), of whom 13 (50%) had a respiratory arrest.;METAEH_73;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Median ICU and hospital length of stay was short at 1·6 (IQR 0·8–3·8) and 2·7 (1·9–5·0) days, respectively.;METAEH_74;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Asian or subcontinental patients were over-represented among those who had a cardiac arrest (five [50%] of ten compared with four [16%] of 25, RR 3·13, 95% CI 1·05–9·31).;METAEH_75;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Discussion;PHIMPR_147;PaperSection
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The convergence of a series of environmental factors resulted in an unprecedented thunderstorm asthma epidemic in Melbourne on Nov 21, 2016.;METAEH_76;HazardDescription
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Interaction between a line of thunderstorms, the resulting gust front, and extreme airborne grass pollen concentrations were the probable key environmental factors that culminated in the exposure of a large urban population during their evening homeward commute.;METAEH_77;HazardCause
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Extreme airborne grass pollen concentrations are reasonably rare in Melbourne, and are variable from year to year, with some years experiencing no such days, others just a few days, and yet others as many as ten or more.14;METAEH_78;Background
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Several of the environmental features of the event are similar to previous events in Melbourne, such as the occurrence in late spring (November), the involvement of grass pollen, and the association with a thunderstorm-induced gust front or outflow at ground level.7, 8, 13;METAEH_79;Background
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Further, the findings from our study again raise the potential for the allergenic contents of ruptured ryegrass pollen grains to have played a substantial role in this epidemic.6, 7, 8;METAEH_80;Discussion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Although cumulative daily grass pollen concentrations before Nov 21 generally remained close to average,15 the days of extreme pollen counts earlier in the month might have contributed to the epidemic by priming grass pollen-sensitised patients.16;METAEH_81;Discussion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Serological characterisation done at two of our own centres suggests a prevalence for ryegrass pollen sensitisation of between 87–100% among individuals affected by the November, 2016, event, with very large mean skin prick wheals (10–11 mm) and very high mean serum specific IgE (55kIU/L).17, 18;METAEH_82;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;We thus conclude that extreme exposure to rye grass allergen is critically relevant to highly-sensitised pollen-allergic individuals, for whom protective measures can and should be pursued.19, 20;METAEH_83;Recommendation
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Although several of the environmental factors leading up to and during this event were extreme, we cannot be certain that these and the other factors we describe fully account for the magnitude and severity of the epidemic, and as yet unidentified factors might have been involved.;METAEH_84;Recommendation
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"From the environmental perspective, the role of climate change is worthy of consideration;21 eg, increasing atmospheric carbon dioxide concentrations and temperatures affecting aeroallergen concentrations.22, 23";METAEH_85;Discussion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;There is also suggestion that climate change might extend pollen seasons worldwide, with an increasing likelihood of extreme weather events such as thunderstorms, the confluence of which might increase the risk of more frequent epidemic thunderstorm asthma events in the future.24;METAEH_86;Background
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Other major cities elsewhere around the world that encounter similar combinations of environmental conditions might be similarly unprepared and vulnerable to such an epidemic.;METAEH_87;Recommendation
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The age distribution of asthma admissions from the 2016 epidemic thunderstorm asthma event saw a departure from a typical U-shaped pattern because of the large increase in patients aged 20–59 years, followed by those younger than 20 years with a preponderance of males.;METAEH_88;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The age distribution of asthma admissions from the 2016 epidemic thunderstorm asthma event saw a departure from a typical U-shaped pattern because of the large increase in patients aged 20–59 years, followed by those younger than 20 years with a preponderance of males.;METAEH_88;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This increase in patients in their middle years rather than at the extremes of life corresponds with the age distribution of allergic rhinitis,25 a subset of whom will have seasonal rhinitis related to rye grass pollen.;METAEH_89;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"The pattern of admissions across age and sex, is likely to also reflect a complex mix of many other potential factors including differing degrees of environmental exposure; differing medical management, treatment adherence, health-seeking behaviours (especially those naive to asthma); differing admission tendencies; and differences in pathophysiology.";METAEH_90;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"The health data presented was limited to the tertiary-care setting; however, increased health-service demand was reported across primary care involving the community telephone health advice service, community pharmacies, and general practice.15";METAEH_91;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"The health data presented was limited to the tertiary-care setting; however, increased health-service demand was reported across primary care involving the community telephone health advice service, community pharmacies, and general practice.15";METAEH_91;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The patient impact of the Melbourne epidemic thunderstorm asthma event of November, 2016, was by far the largest and most severe to have been documented.15;METAEH_92;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The next largest event in Australia was on Nov 29, 1989, in Melbourne, with 277 emergency department attendances, 47 hospital admissions, and 3 ICU admissions.8;METAEH_93;PriorWork
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Internationally, an event on June 24, 1994, in the UK was perhaps the next largest, with 104 hospital admissions, five ICU admissions, and one death.26;METAEH_94;PriorWork
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The Melbourne 2016 event also far exceeds many other well documented acute allergic asthma epidemics, such as those caused by inhalation of allergenic soybean dust released during the unloading of soybeans into a silo in Barcelona, Spain, in the 1980s.27, 28;METAEH_95;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Most patients presenting to emergency departments did not have diagnosed or current asthma, but asthma was present in all ICU admissions and deaths.;METAEH_96;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Most patients presenting to emergency departments did not have diagnosed or current asthma, but asthma was present in all ICU admissions and deaths.;METAEH_96;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This suggests that although most patients affected by the epidemic thunderstorm asthma event were asthma-diagnosis naive or were symptom-free for more than a year, the presence of current doctor-diagnosed asthma is a risk factor for severe bronchospasm requiring ICU care and increased mortality.;METAEH_97;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This suggests that although most patients affected by the epidemic thunderstorm asthma event were asthma-diagnosis naive or were symptom-free for more than a year, the presence of current doctor-diagnosed asthma is a risk factor for severe bronchospasm requiring ICU care and increased mortality.;METAEH_97;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This study more than doubled all combined previous reports of ICU-admitted patients with epidemic thunderstorm asthma (14 patients previously reported),9 and for the first time describes their demographic characteristics, risk factors, and outcomes.;METAEH_98;Conclusion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;All critically ill epidemic thunderstorm asthma affected patients were young, and by contrast with previous reports,29 all had known doctor-diagnosed asthma.;METAEH_99;Conclusion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Although there were five deaths, all other patients (including eight who had a respiratory arrest) survived to discharge without neurological impairment.;METAEH_100;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This result is in keeping with the overall favourable and improving survival seen in Australian ICUs from acute asthma.30;METAEH_101;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Duration of ICU and hospital stay was short, supportive of the pathophysiological explanation of an acute allergic precipitant for bronchospasm in epidemic thunderstorm asthma.;METAEH_102;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Duration of ICU and hospital stay was short, supportive of the pathophysiological explanation of an acute allergic precipitant for bronchospasm in epidemic thunderstorm asthma.;METAEH_102;Conclusion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Paralleling the documented medical consequences was a commensurate effect on emergency and health service systems.;METAEH_103;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The Emergency Services Telecommunications Authority, Ambulance Victoria, and hospital emergency departments were operating in an environment characterised by rapidly escalating demands and substantial uncertainty.31;METAEH_104;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;With the cause of the event not known at the time, the pre-hospital and hospital system response was commendable, as was that of the broader community, and this prevented what would otherwise have been an even bigger tragedy.;METAEH_105;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;However, important lessons were learnt, and a range of specific and system-wide emergency management recommendations are being implemented.;METAEH_106;Recommendation
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;These include the development of epidemic thunderstorm asthma forecasts and technological and other systems for improved situational awareness, and health system responsiveness and stewardship.31;METAEH_107;Recommendation
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;All our datasets revealed a strikingly consistent predominance of Asian or Indian ethnicity, with increased risks for emergency department presentations (based on self-identified ethnicity), hospital or ICU admissions (based on country of birth data), and case fatality (based on clinical documentation).;METAEH_108;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;This was an unexpected finding that raises important questions but there are important caveats.;METAEH_109;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Confounding factors might have played a role such as poor education and knowledge about asthma in migrant populations, varying cultural beliefs about asthma, unequal access to medical care and variable adherence with preventer medications.;METAEH_110;Discussion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Conversely, ethnicity in admitted and critically ill patients was not explored beyond country of birth and it is possible that the effect of ethnicity in the hospital admission or ICU cohort was underestimated in Australian-born patients of Asian or Indian background.;METAEH_111;Recommendation
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Self-identified ethnicity on our questionnaire might also be subtly different to the ancestry question in the national census.;METAEH_112;Recommendation
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;However, they have been used interchangeably in genetic research32 and we believe this interpretation of census data is reasonable, especially in relation to Asian or Indian ethnicity or ancestry, supported by the strength and consistency of our findings across datasets.;METAEH_113;Discussion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Atopy and asthma result from the effects of environmental factors on genetically susceptible individuals.;METAEH_114;Conclusion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Lifestyle and environmental factors in high-income, industrialised countries facilitate atopy and asthma in migrants, who are more susceptible to the development of allergies than the local population with a time-dependent effect, affected by age at the time of immigration.33, 34;METAEH_115;Conclusion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;"Possible mechanisms for this loss of immune tolerance in migrants include: the hygiene hypothesis associated with an altered microbiome; impaired immunoregulatory effects of relative vitamin D deficiency mediated via the role of skin pigmentation and sun exposure; and novel allergen exposure in genetically susceptible populations.";METAEH_116;Discussion
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The increased susceptibility of non-white populations to the adverse effects of so-called westernisation has substantial global implications with progressive urbanisation and migration from the developing to the developed world.35, 36;METAEH_117;Background
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Asian immigrants to Australia appear particularly susceptible to this migration effect of increased allergy and asthma risk.;METAEH_118;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Asian immigrants to Australia appear particularly susceptible to this migration effect of increased allergy and asthma risk.;METAEH_118;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Studies have documented a significantly higher prevalence of seasonal allergic rhinitis in Asians living in Australia (whether immigrant or Australian-born) than in Australian-born non-Asians.37;METAEH_119;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;Studies have documented a significantly higher prevalence of seasonal allergic rhinitis in Asians living in Australia (whether immigrant or Australian-born) than in Australian-born non-Asians.37;METAEH_119;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The prevalence of hay fever and to a lesser degree, asthma in Asian immigrants, increases significantly with the length of stay in Australia, independent of age at arrival, sex, and atopic status.38;METAEH_120;Results
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;The prevalence of hay fever and to a lesser degree, asthma in Asian immigrants, increases significantly with the length of stay in Australia, independent of age at arrival, sex, and atopic status.38;METAEH_120;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;After 10 years in Australia, up to 60% of south-east Asian immigrants developed hay fever and 15% had symptoms of asthma.39;METAEH_121;Impact
METAEH;The Melbourne epidemic thunderstorm asthma event 2016: an investigation of environmental triggers, effect on health services, and patient risk factors;After 10 years in Australia, up to 60% of south-east Asian immigrants developed hay fever and 15% had symptoms of asthma.39;METAEH_121;Results
